DATE,Time (hour),pH,N (mg/kg),P (mg/kg),K (mg/kg)
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,6,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,17
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,5,16
12/1/2024,18,6.5,55,4,16
12/1/2024,18,6.5,55,4,16
12/1/2024,18,6.5,55,4,16
12/1/2024,18,6.5,55,4,16
12/1/2024,18,6.5,55,4,16
12/1/2024,18,6.5,55,4,16
12/1/2024,18,6.5,55,4,16
12/1/2024,18,6.5,55,4,16
12/1/2024,18,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,19,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.5,55,4,16
12/1/2024,20,6.6,55,4,16
12/1/2024,20,6.6,55,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,20,6.6,54,4,16
12/1/2024,21,6.6,54,4,16
12/1/2024,21,6.6,54,4,16
12/1/2024,21,6.6,54,4,16
12/1/2024,21,6.6,54,4,16
12/1/2024,21,6.6,54,4,16
12/1/2024,21,6.6,54,4,16
12/1/2024,21,6.6,54,4,16
12/1/2024,21,6.6,54,4,16
